UserID,Age,Gender,Location,Income,Debt,OwnsProperty,Profession,Demographics,Platform,TotalTimeSpent,NumberofSessions,VideoID,VideoCategory,VideoLength,Engagement,ImportanceScore,TimeSpentOnVideo,NumberofVideosWatched,ScrollRate,Frequency,ProductivityLoss,Satisfaction,WatchReason,DeviceType,OS,WatchTime,SelfControl,AddictionLevel,CurrentActivity,ConnectionType
624,24,Male,United States,20138,FALSE,TRUE,Labor/Worker,Rural,Instagram,290,2,799,Jokes/Memes,17,3046,1,27,47,4,Afternoon,4,6,Boredom,Smartphone,Windows,5:45 PM,6,4,At home,Mobile Data
625,42,Male,Indonesia,20358,FALSE,FALSE,Cashier,Rural,TikTok,284,17,1524,Gaming,20,7594,6,29,21,72,Night,1,9,Boredom,Tablet,iOS,10:15 PM,3,7,At home,Mobile Data
626,62,Female,Indonesia,95250,TRUE,TRUE,Waiting staff,Urban,YouTube,270,7,7210,Trends,24,6840,4,7,41,64,Night,1,9,Boredom,Tablet,iOS,10:15 PM,3,7,At school,Mobile Data
627,21,Male,United States,50654,TRUE,FALSE,Waiting staff,Rural,YouTube,216,7,4929,Trends,24,5066,3,2,19,37,Evening,5,5,Procrastination,Tablet,MacOS,4:25 PM,7,3,At work,Mobile Data
628,53,Male,Pakistan,45879,FALSE,TRUE,Students,Rural,Instagram,220,9,2889,Vlogs,26,2415,5,21,29,31,Afternoon,4,6,Boredom,Smartphone,Windows,5:45 PM,6,4,At home,Mobile Data
629,23,Male,Barzil,75778,TRUE,FALSE,Artist,Rural,TikTok,224,2,2691,ASMR,28,2389,9,6,31,37,Evening,5,5,Entertainment,Tablet,iOS,4:25 PM,7,3,At home,Wi-Fi
630,48,Male,Pakistan,57772,TRUE,TRUE,Students,Rural,YouTube,49,14,4092,Pranks,11,5924,3,28,6,45,Afternoon,4,6,Habit,Smartphone,iOS,5:45 PM,6,4,At home,Wi-Fi
631,36,Female,Mexico,78478,TRUE,FALSE,Labor/Worker,Rural,Instagram,35,17,7283,Entertainment,13,8495,5,16,4,90,Morning,7,3,Boredom,Computer,iOS,9:55 AM,9,1,At home,Mobile Data
632,61,Female,Barzil,84353,TRUE,TRUE,Engineer,Urban,YouTube,36,1,9434,Jokes/Memes,27,763,5,10,43,8,Evening,5,5,Boredom,Smartphone,Android,4:25 PM,7,3,At home,Mobile Data
633,56,Female,United States,46762,FALSE,FALSE,Artist,Rural,TikTok,199,9,6250,Entertainment,8,7541,9,4,29,40,Morning,7,3,Entertainment,Smartphone,Android,9:55 AM,9,1,At home,Mobile Data
634,44,Male,India,33283,FALSE,TRUE,Labor/Worker,Urban,TikTok,92,19,691,Gaming,10,815,4,13,42,97,Afternoon,4,6,Habit,Smartphone,Android,5:45 PM,6,4,At school,Mobile Data
635,27,Male,Philippines,83922,TRUE,TRUE,Labor/Worker,Rural,TikTok,179,4,8720,Jokes/Memes,8,6255,1,10,3,93,Afternoon,4,6,Entertainment,Smartphone,Android,5:45 PM,6,4,At home,Mobile Data
636,43,Male,United States,59420,TRUE,TRUE,Engineer,Urban,YouTube,176,8,1496,Trends,20,877,5,21,1,5,Evening,5,5,Habit,Smartphone,iOS,4:25 PM,7,3,At school,Mobile Data
637,36,Male,Pakistan,75568,TRUE,TRUE,Waiting staff,Rural,Facebook,197,13,893,ASMR,8,7173,1,14,44,28,Evening,5,5,Habit,Tablet,MacOS,4:25 PM,7,3,At school,Mobile Data
638,56,Male,India,40219,FALSE,FALSE,Waiting staff,Rural,YouTube,178,4,8579,ASMR,9,7073,6,9,15,81,Evening,5,5,Boredom,Smartphone,Android,4:25 PM,7,3,At work,Mobile Data
639,20,Female,Philippines,77169,TRUE,TRUE,Waiting staff,Rural,Facebook,298,9,9442,Life Hacks,7,4798,7,11,47,87,Night,1,9,Habit,Smartphone,iOS,10:15 PM,3,7,At work,Mobile Data
640,62,Female,United States,94965,TRUE,FALSE,driver,Rural,TikTok,238,9,5874,Trends,14,6989,1,23,21,9,Night,1,9,Habit,Smartphone,Windows,10:15 PM,3,7,At work,Mobile Data
641,30,Other,United States,66840,TRUE,TRUE,driver,Rural,Instagram,106,18,4504,ASMR,28,5039,4,18,46,2,Afternoon,4,6,Habit,Tablet,MacOS,5:45 PM,6,4,At school,Mobile Data
642,45,Male,India,64695,TRUE,FALSE,Students,Rural,Facebook,25,12,898,Jokes/Memes,2,9771,9,11,31,63,Afternoon,4,6,Procrastination,Tablet,iOS,5:45 PM,6,4,At work,Mobile Data
643,37,Male,United States,97988,TRUE,TRUE,Engineer,Rural,TikTok,288,10,711,Gaming,25,6324,1,17,7,96,Evening,5,5,Habit,Smartphone,Windows,4:25 PM,7,3,At school,Wi-Fi
644,45,Female,Philippines,78342,TRUE,FALSE,Students,Rural,TikTok,144,11,3696,Trends,11,9395,9,2,17,51,Evening,5,5,Habit,Computer,Android,4:25 PM,7,3,At home,Mobile Data
645,25,Female,United States,38951,FALSE,TRUE,Labor/Worker,Rural,Facebook,35,7,2687,Jokes/Memes,8,2823,8,3,19,31,Evening,5,5,Boredom,Smartphone,Android,4:25 PM,7,3,At home,Wi-Fi
646,58,Other,India,21307,FALSE,FALSE,Students,Rural,Instagram,21,9,7189,ASMR,13,5287,5,11,39,7,Evening,5,5,Procrastination,Tablet,Android,4:25 PM,7,3,At work,Wi-Fi
647,56,Male,India,55428,TRUE,TRUE,Labor/Worker,Rural,TikTok,81,6,5779,Jokes/Memes,21,3285,6,18,3,30,Afternoon,4,6,Entertainment,Tablet,Android,5:45 PM,6,4,At school,Wi-Fi
648,18,Female,India,95774,TRUE,FALSE,Waiting staff,Rural,Facebook,142,19,7769,Entertainment,15,7433,7,27,30,58,Night,1,9,Boredom,Tablet,Android,10:15 PM,3,7,At home,Mobile Data
649,20,Male,Vietnam,58975,TRUE,TRUE,Students,Urban,Instagram,115,16,5014,ASMR,28,6174,4,3,35,3,Evening,5,5,Boredom,Smartphone,Android,4:25 PM,7,3,At work,Mobile Data
650,30,Female,Germany,21140,FALSE,FALSE,Labor/Worker,Rural,Instagram,229,15,4513,Pranks,3,4826,6,26,29,51,Night,1,9,Habit,Tablet,Android,10:15 PM,3,7,At school,Mobile Data
651,45,Male,United States,44842,FALSE,TRUE,Labor/Worker,Rural,TikTok,186,7,416,Life Hacks,23,3664,7,15,14,56,Night,1,9,Entertainment,Tablet,Android,10:15 PM,3,7,Commuting,Mobile Data
652,42,Male,United States,46421,FALSE,FALSE,Cashier,Rural,YouTube,291,16,9664,Vlogs,14,497,6,11,35,73,Afternoon,4,6,Entertainment,Tablet,Android,5:45 PM,6,4,At work,Mobile Data
653,50,Male,Barzil,21708,FALSE,TRUE,Artist,Rural,YouTube,142,5,4181,Vlogs,15,7641,6,11,28,10,Evening,5,5,Habit,Smartphone,Windows,4:25 PM,7,3,At home,Mobile Data
654,55,Female,United States,23630,FALSE,FALSE,Waiting staff,Urban,TikTok,31,16,4263,Jokes/Memes,2,4643,2,28,30,61,Night,1,9,Boredom,Tablet,Android,10:15 PM,3,7,Commuting,Wi-Fi
655,23,Male,Pakistan,39595,FALSE,TRUE,Students,Rural,Instagram,278,1,2516,Vlogs,29,5056,5,28,26,50,Night,1,9,Habit,Smartphone,Android,10:15 PM,3,7,At home,Mobile Data
656,61,Other,United States,96021,TRUE,TRUE,Students,Rural,TikTok,170,19,9288,Pranks,19,131,3,25,7,47,Night,1,9,Boredom,Tablet,iOS,10:15 PM,3,7,At school,Mobile Data
657,62,Male,India,48308,FALSE,TRUE,Labor/Worker,Rural,Facebook,116,5,9002,Life Hacks,12,5443,7,20,39,90,Afternoon,4,6,Procrastination,Computer,iOS,5:45 PM,6,4,At home,Mobile Data
658,49,Male,United States,64789,TRUE,TRUE,Students,Rural,YouTube,288,7,5641,Gaming,25,857,4,28,31,1,Night,1,9,Boredom,Smartphone,Android,10:15 PM,3,7,At home,Mobile Data
659,62,Female,Vietnam,75690,TRUE,FALSE,Labor/Worker,Rural,Facebook,244,19,6617,Pranks,20,8712,1,25,5,94,Evening,5,5,Procrastination,Tablet,iOS,4:25 PM,7,3,At school,Wi-Fi
660,64,Male,India,46086,FALSE,TRUE,Labor/Worker,Rural,TikTok,27,5,993,Gaming,4,8221,6,11,35,57,Evening,5,5,Procrastination,Smartphone,Windows,4:25 PM,7,3,At home,Mobile Data
661,38,Female,Mexico,36859,FALSE,FALSE,Waiting staff,Rural,TikTok,251,17,9474,Vlogs,3,6147,6,19,47,38,Night,1,9,Habit,Tablet,Android,10:15 PM,3,7,At work,Wi-Fi
662,33,Male,India,27684,FALSE,TRUE,Cashier,Rural,Instagram,126,8,4371,Life Hacks,5,4604,7,28,14,62,Afternoon,4,6,Habit,Tablet,iOS,5:45 PM,6,4,At home,Mobile Data
663,38,Male,Japan,21207,FALSE,FALSE,Students,Rural,Instagram,295,1,1774,Trends,3,9452,8,1,36,79,Night,1,9,Habit,Computer,Android,10:15 PM,3,7,At school,Mobile Data
664,28,Male,Philippines,66099,TRUE,TRUE,Manager,Rural,Instagram,291,2,3562,Life Hacks,25,1558,3,27,27,89,Evening,5,5,Procrastination,Tablet,MacOS,4:25 PM,7,3,Commuting,Mobile Data
665,54,Male,United States,87496,TRUE,FALSE,Students,Rural,Facebook,153,15,3817,Jokes/Memes,15,15,6,5,24,70,Afternoon,4,6,Procrastination,Computer,Android,5:45 PM,6,4,At work,Mobile Data
666,53,Other,Philippines,86093,TRUE,TRUE,Students,Rural,Instagram,214,18,6634,ASMR,19,3605,2,10,40,82,Evening,5,5,Boredom,Computer,iOS,4:25 PM,7,3,At school,Mobile Data
667,52,Male,Indonesia,49689,FALSE,FALSE,Labor/Worker,Rural,TikTok,48,11,1757,Life Hacks,2,1607,9,10,29,65,Afternoon,4,6,Entertainment,Tablet,Windows,5:45 PM,6,4,At work,Wi-Fi
668,36,Female,Pakistan,68651,TRUE,TRUE,driver,Urban,Instagram,163,10,2374,ASMR,12,5935,2,14,45,62,Afternoon,4,6,Habit,Tablet,Windows,5:45 PM,6,4,At work,Mobile Data
669,37,Male,United States,33893,FALSE,FALSE,Students,Urban,YouTube,185,4,2577,Life Hacks,5,2016,3,2,22,56,Night,1,9,Entertainment,Tablet,MacOS,10:15 PM,3,7,Commuting,Mobile Data
670,35,Male,Pakistan,86418,TRUE,TRUE,Students,Urban,Instagram,250,5,9084,Jokes/Memes,22,3574,2,4,8,67,Morning,7,3,Entertainment,Tablet,Android,9:55 AM,9,1,At home,Mobile Data
671,64,Male,Philippines,80011,TRUE,FALSE,Waiting staff,Urban,Facebook,143,4,4185,Pranks,17,7274,9,2,15,17,Night,1,9,Entertainment,Tablet,Windows,10:15 PM,3,7,At school,Mobile Data
672,58,Male,India,58635,TRUE,TRUE,Students,Rural,YouTube,55,13,8900,Vlogs,14,9935,1,18,49,8,Night,1,9,Habit,Smartphone,Android,10:15 PM,3,7,At school,Wi-Fi
673,31,Male,Japan,76115,TRUE,FALSE,Waiting staff,Rural,YouTube,59,13,2398,Entertainment,28,3791,5,13,5,60,Morning,7,3,Entertainment,Smartphone,Windows,9:55 AM,9,1,At school,Mobile Data
674,32,Male,India,98405,TRUE,TRUE,Waiting staff,Rural,YouTube,175,18,5970,Entertainment,27,6406,1,19,4,40,Evening,5,5,Habit,Computer,Windows,4:25 PM,7,3,At work,Mobile Data
675,48,Male,Mexico,92702,TRUE,FALSE,Students,Rural,Facebook,115,2,4536,Gaming,22,1088,5,5,11,81,Night,1,9,Habit,Tablet,Android,10:15 PM,3,7,At work,Mobile Data
676,18,Male,Japan,98518,TRUE,TRUE,Labor/Worker,Rural,TikTok,225,16,6884,Pranks,10,1361,8,20,18,89,Morning,7,3,Procrastination,Smartphone,MacOS,9:55 AM,9,1,At work,Mobile Data
677,20,Male,Japan,92805,TRUE,TRUE,Students,Rural,Instagram,155,1,8128,Life Hacks,3,4473,8,2,42,62,Night,1,9,Entertainment,Tablet,MacOS,10:15 PM,3,7,At school,Mobile Data
678,33,Female,India,78954,TRUE,TRUE,Teacher,Rural,YouTube,81,19,9169,Jokes/Memes,4,5294,8,11,49,41,Night,1,9,Boredom,Tablet,Android,10:15 PM,3,7,Commuting,Wi-Fi
679,40,Female,India,48064,FALSE,TRUE,Artist,Rural,YouTube,282,9,735,Pranks,6,7106,2,26,30,12,Morning,7,3,Boredom,Smartphone,iOS,9:55 AM,9,1,At school,Mobile Data
680,28,Male,Vietnam,99063,TRUE,FALSE,Manager,Rural,YouTube,256,3,633,Vlogs,24,7319,8,18,15,93,Afternoon,4,6,Entertainment,Smartphone,iOS,5:45 PM,6,4,At work,Mobile Data
681,29,Other,Philippines,22454,FALSE,TRUE,Manager,Urban,TikTok,195,7,4269,Life Hacks,25,8667,5,6,6,89,Night,1,9,Habit,Smartphone,Android,10:15 PM,3,7,At home,Mobile Data
682,27,Female,India,40878,FALSE,FALSE,Labor/Worker,Rural,TikTok,79,10,4100,Life Hacks,22,9481,1,23,16,54,Evening,5,5,Habit,Computer,Windows,4:25 PM,7,3,Commuting,Wi-Fi
683,49,Male,Pakistan,71098,TRUE,TRUE,Labor/Worker,Rural,Facebook,159,1,2902,Entertainment,16,8520,7,28,47,89,Afternoon,4,6,Habit,Smartphone,MacOS,5:45 PM,6,4,At school,Mobile Data
684,33,Male,India,82154,TRUE,FALSE,Teacher,Rural,TikTok,255,10,1664,ASMR,7,1186,6,10,40,93,Morning,7,3,Boredom,Smartphone,Android,9:55 AM,9,1,At work,Wi-Fi
685,25,Male,Pakistan,32991,FALSE,TRUE,Students,Urban,Instagram,271,9,5592,Entertainment,15,3414,5,22,9,11,Evening,5,5,Habit,Smartphone,Android,4:25 PM,7,3,At school,Mobile Data
686,55,Female,Vietnam,88344,TRUE,FALSE,driver,Rural,Facebook,35,15,3873,Pranks,21,5486,1,23,43,60,Night,1,9,Boredom,Smartphone,Android,10:15 PM,3,7,At work,Wi-Fi
687,29,Male,Mexico,56593,TRUE,TRUE,driver,Rural,Facebook,149,15,1055,Jokes/Memes,28,3536,1,17,34,68,Evening,5,5,Habit,Tablet,Android,4:25 PM,7,3,At school,Mobile Data
688,41,Male,United States,56304,TRUE,FALSE,Students,Rural,Instagram,108,3,8573,Gaming,25,1773,6,22,27,78,Night,1,9,Procrastination,Computer,Windows,10:15 PM,3,7,Commuting,Mobile Data
689,45,Female,Vietnam,50386,TRUE,TRUE,Waiting staff,Rural,Instagram,287,5,3083,Pranks,20,5415,7,11,13,46,Evening,5,5,Procrastination,Smartphone,Android,4:25 PM,7,3,At home,Wi-Fi
690,25,Female,Germany,75220,TRUE,FALSE,Students,Rural,Instagram,60,9,8008,ASMR,26,2558,1,19,36,38,Evening,5,5,Boredom,Smartphone,Android,4:25 PM,7,3,At home,Mobile Data
691,45,Male,Barzil,89338,TRUE,TRUE,Students,Rural,Facebook,160,9,9785,Life Hacks,11,5907,9,17,27,61,Night,1,9,Procrastination,Smartphone,Android,10:15 PM,3,7,At home,Wi-Fi
692,53,Male,India,41083,FALSE,FALSE,Waiting staff,Urban,Facebook,113,7,4262,Pranks,22,5079,4,24,9,17,Morning,7,3,Boredom,Smartphone,Android,9:55 AM,9,1,At work,Wi-Fi
693,43,Other,Mexico,38354,FALSE,TRUE,Students,Rural,Facebook,98,12,2390,Vlogs,21,9454,5,4,5,66,Night,1,9,Boredom,Computer,Android,10:15 PM,3,7,At home,Mobile Data
694,25,Female,Germany,42190,FALSE,FALSE,Waiting staff,Rural,Instagram,150,9,3554,Jokes/Memes,1,6724,2,26,22,72,Afternoon,4,6,Entertainment,Smartphone,Android,5:45 PM,6,4,At home,Mobile Data
695,45,Female,Indonesia,26142,FALSE,TRUE,Cashier,Rural,Instagram,222,6,5139,Life Hacks,5,5420,8,24,31,36,Evening,5,5,Boredom,Computer,MacOS,4:25 PM,7,3,At home,Wi-Fi
696,45,Female,Mexico,48398,FALSE,FALSE,Teacher,Urban,YouTube,242,2,9400,Life Hacks,13,3291,2,26,3,74,Night,1,9,Entertainment,Smartphone,Android,10:15 PM,3,7,At work,Mobile Data
697,54,Other,India,71971,TRUE,TRUE,Cashier,Urban,TikTok,192,9,545,Gaming,21,9210,3,14,30,7,Evening,5,5,Entertainment,Tablet,Android,4:25 PM,7,3,At home,Wi-Fi
698,58,Male,India,61862,TRUE,TRUE,Artist,Rural,YouTube,260,17,3664,Vlogs,14,9981,9,27,21,16,Afternoon,4,6,Entertainment,Tablet,Android,5:45 PM,6,4,At work,Mobile Data
699,53,Male,Vietnam,73410,TRUE,TRUE,Students,Rural,Instagram,18,1,2240,Life Hacks,9,3524,2,20,35,14,Evening,5,5,Boredom,Computer,MacOS,4:25 PM,7,3,Commuting,Mobile Data
700,44,Female,Barzil,39503,FALSE,TRUE,Cashier,Rural,Facebook,88,19,3774,Gaming,17,3504,6,4,6,80,Evening,5,5,Boredom,Tablet,Android,4:25 PM,7,3,At school,Wi-Fi
701,34,Female,Mexico,68456,TRUE,FALSE,Students,Urban,Instagram,61,6,2628,Vlogs,15,8998,4,28,28,25,Afternoon,4,6,Procrastination,Computer,iOS,5:45 PM,6,4,At home,Wi-Fi
702,26,Male,Philippines,28016,FALSE,TRUE,Students,Urban,TikTok,278,5,6619,Life Hacks,21,5989,7,14,32,4,Night,1,9,Boredom,Smartphone,Windows,10:15 PM,3,7,At home,Wi-Fi
703,50,Other,India,22384,FALSE,FALSE,Cashier,Rural,YouTube,235,2,6781,Jokes/Memes,7,2666,6,26,42,29,Evening,5,5,Entertainment,Computer,Android,4:25 PM,7,3,At home,Mobile Data
704,37,Male,United States,82320,TRUE,TRUE,Students,Rural,YouTube,60,9,8016,Trends,27,8596,9,4,37,56,Night,1,9,Boredom,Computer,Android,10:15 PM,3,7,At school,Wi-Fi
705,30,Male,Vietnam,35072,FALSE,FALSE,Students,Urban,Facebook,195,14,3131,Jokes/Memes,22,7140,9,6,25,6,Night,1,9,Habit,Smartphone,iOS,10:15 PM,3,7,At home,Wi-Fi
706,45,Male,India,60510,TRUE,TRUE,driver,Rural,YouTube,43,4,97,Vlogs,22,8785,4,9,32,1,Evening,5,5,Habit,Tablet,MacOS,4:25 PM,7,3,At home,Mobile Data
707,46,Male,Barzil,68933,TRUE,FALSE,Labor/Worker,Rural,YouTube,239,4,3859,Trends,12,6895,1,21,35,39,Evening,5,5,Habit,Smartphone,Android,4:25 PM,7,3,At school,Mobile Data
708,30,Female,United States,41826,FALSE,TRUE,Labor/Worker,Urban,Instagram,140,15,2709,Entertainment,23,4107,2,12,22,1,Evening,5,5,Habit,Smartphone,Android,4:25 PM,7,3,At home,Mobile Data
709,63,Female,Mexico,88026,TRUE,FALSE,Labor/Worker,Rural,YouTube,129,8,5398,Pranks,6,3280,8,29,24,63,Night,1,9,Procrastination,Tablet,iOS,10:15 PM,3,7,At home,Wi-Fi
710,52,Male,Philippines,45518,FALSE,TRUE,Artist,Rural,YouTube,256,4,6153,Life Hacks,21,2212,8,26,39,57,Night,1,9,Boredom,Smartphone,iOS,10:15 PM,3,7,At home,Wi-Fi
711,23,Male,Mexico,44045,FALSE,FALSE,Waiting staff,Rural,YouTube,201,16,457,Entertainment,16,8078,2,8,30,67,Afternoon,4,6,Procrastination,Smartphone,Android,5:45 PM,6,4,At school,Wi-Fi
712,35,Other,Japan,70876,TRUE,TRUE,Students,Rural,Facebook,219,4,5915,Life Hacks,26,9734,4,24,32,65,Evening,5,5,Entertainment,Tablet,iOS,4:25 PM,7,3,At home,Mobile Data
713,22,Male,Barzil,71919,TRUE,FALSE,Waiting staff,Rural,Facebook,112,16,4369,Entertainment,5,7601,1,4,31,65,Evening,5,5,Habit,Smartphone,Android,4:25 PM,7,3,At work,Mobile Data
714,64,Other,Germany,47103,FALSE,TRUE,Students,Rural,Instagram,142,12,4089,Vlogs,9,613,7,27,23,21,Night,1,9,Entertainment,Smartphone,Android,10:15 PM,3,7,At home,Mobile Data
715,42,Female,India,56188,TRUE,FALSE,Artist,Rural,YouTube,148,16,9224,Entertainment,14,868,4,26,40,30,Morning,7,3,Boredom,Computer,Windows,9:55 AM,9,1,At school,Mobile Data
716,19,Male,Philippines,25845,FALSE,TRUE,Labor/Worker,Rural,Facebook,130,19,8400,ASMR,8,811,8,25,33,96,Evening,5,5,Entertainment,Tablet,Windows,4:25 PM,7,3,At home,Mobile Data
717,27,Female,India,56674,TRUE,FALSE,driver,Rural,Facebook,103,8,1938,Jokes/Memes,14,4862,9,25,25,33,Night,1,9,Habit,Tablet,iOS,10:15 PM,3,7,At school,Mobile Data
718,47,Female,Mexico,39337,FALSE,TRUE,Waiting staff,Rural,Instagram,138,6,1147,Vlogs,12,4177,9,5,36,48,Morning,7,3,Procrastination,Tablet,Android,9:55 AM,9,1,At home,Mobile Data
719,62,Female,India,42313,FALSE,TRUE,driver,Rural,TikTok,100,10,5153,Vlogs,10,1744,3,6,24,22,Evening,5,5,Boredom,Smartphone,Windows,4:25 PM,7,3,At school,Mobile Data
720,22,Other,Mexico,46943,FALSE,TRUE,Students,Urban,YouTube,101,5,4300,Life Hacks,20,2256,5,5,31,94,Afternoon,4,6,Entertainment,Smartphone,Windows,5:45 PM,6,4,At home,Mobile Data
721,50,Male,India,97949,TRUE,TRUE,Waiting staff,Urban,Facebook,72,18,8119,Trends,20,7612,6,19,39,54,Evening,5,5,Entertainment,Tablet,Android,4:25 PM,7,3,Commuting,Wi-Fi
722,18,Male,United States,20276,FALSE,FALSE,Students,Rural,Instagram,38,10,8635,Vlogs,26,8713,6,27,46,4,Afternoon,4,6,Boredom,Smartphone,Android,5:45 PM,6,4,At work,Mobile Data
723,35,Other,United States,71151,TRUE,TRUE,Labor/Worker,Rural,Instagram,219,10,7760,Pranks,21,7196,8,8,13,87,Afternoon,4,6,Boredom,Smartphone,Android,5:45 PM,6,4,At home,Mobile Data
724,49,Female,United States,37611,FALSE,FALSE,Cashier,Urban,Instagram,21,7,7954,Gaming,13,5423,6,9,10,55,Afternoon,4,6,Boredom,Tablet,Windows,5:45 PM,6,4,At school,Wi-Fi
725,64,Female,Mexico,31944,FALSE,TRUE,Artist,Rural,Facebook,139,18,4785,Life Hacks,29,5089,6,15,23,44,Evening,5,5,Procrastination,Tablet,iOS,4:25 PM,7,3,At school,Wi-Fi
726,28,Female,Pakistan,72887,TRUE,FALSE,Students,Rural,YouTube,182,1,9025,ASMR,19,6608,4,4,18,89,Evening,5,5,Entertainment,Tablet,iOS,4:25 PM,7,3,At school,Mobile Data
727,38,Female,United States,69847,TRUE,TRUE,Cashier,Rural,TikTok,217,7,1462,Trends,15,9717,7,25,32,12,Night,1,9,Habit,Computer,MacOS,10:15 PM,3,7,At home,Wi-Fi
728,43,Female,Germany,78653,TRUE,FALSE,Students,Rural,YouTube,33,1,1160,Pranks,8,1469,8,9,33,81,Afternoon,4,6,Habit,Tablet,Android,5:00 PM,6,4,Commuting,Mobile Data
729,42,Male,United States,76622,TRUE,TRUE,Waiting staff,Rural,Instagram,108,15,387,ASMR,23,2675,3,7,36,79,Afternoon,4,6,Habit,Computer,Android,5:00 PM,6,4,At home,Mobile Data
730,39,Male,India,47810,FALSE,FALSE,Waiting staff,Rural,Instagram,148,4,7193,Trends,21,1513,7,8,28,74,Afternoon,4,6,Boredom,Smartphone,Android,5:00 PM,6,4,At work,Mobile Data
731,44,Female,Barzil,97842,TRUE,TRUE,Engineer,Rural,TikTok,183,10,9911,Vlogs,10,4876,3,15,16,99,Evening,5,5,Boredom,Smartphone,Android,2:00 PM,7,3,Commuting,Wi-Fi
732,30,Other,India,30503,FALSE,FALSE,driver,Rural,YouTube,38,9,4776,Pranks,3,1451,8,19,16,52,Evening,5,5,Entertainment,Tablet,Android,2:00 PM,7,3,At school,Mobile Data
733,50,Male,Vietnam,56976,TRUE,TRUE,Waiting staff,Rural,Instagram,152,2,3410,Comedy,21,4654,1,15,18,93,Morning,7,3,Habit,Smartphone,MacOS,8:00 AM,9,1,At home,Mobile Data
734,51,Female,India,31590,FALSE,FALSE,Waiting staff,Rural,Instagram,51,14,690,Trends,3,3007,1,5,8,76,Night,1,9,Entertainment,Smartphone,Android,9:00 PM,3,7,At home,Mobile Data
735,58,Other,Germany,30886,FALSE,TRUE,Waiting staff,Rural,YouTube,217,16,7029,Gaming,26,3124,6,19,42,65,Evening,5,5,Boredom,Smartphone,iOS,2:00 PM,7,3,At home,Wi-Fi
736,52,Male,Pakistan,32866,FALSE,FALSE,Students,Rural,Instagram,201,1,7263,Entertainment,5,1753,9,7,16,65,Afternoon,4,6,Entertainment,Smartphone,iOS,5:00 PM,6,4,At work,Mobile Data
737,18,Other,United States,86624,TRUE,TRUE,Waiting staff,Rural,YouTube,169,2,5665,Life Hacks,16,1612,4,6,11,10,Evening,5,5,Boredom,Tablet,Windows,2:00 PM,7,3,At home,Mobile Data
738,38,Female,United States,88899,TRUE,FALSE,Students,Rural,Instagram,73,7,6767,Gaming,17,3275,6,27,6,18,Afternoon,3,7,Boredom,Computer,Android,5:00 PM,5,5,At home,Mobile Data
739,23,Male,Indonesia,52792,TRUE,TRUE,Cashier,Rural,YouTube,252,10,9362,Gaming,6,8747,5,19,1,47,Night,9,1,Habit,Tablet,iOS,9:00 PM,10,0,At school,Mobile Data
740,45,Female,Mexico,29764,FALSE,TRUE,driver,Rural,TikTok,267,1,953,ASMR,26,2049,1,25,12,66,Evening,3,7,Habit,Smartphone,iOS,2:00 PM,5,5,Commuting,Mobile Data
741,34,Female,Pakistan,62727,TRUE,TRUE,Students,Rural,Instagram,161,13,6143,ASMR,20,824,6,28,38,49,Evening,9,1,Entertainment,Smartphone,Android,2:00 PM,10,0,At home,Mobile Data
742,22,Other,Indonesia,98471,TRUE,TRUE,driver,Rural,TikTok,224,1,5968,Entertainment,20,3030,9,17,28,72,Afternoon,3,7,Habit,Tablet,MacOS,5:00 PM,5,5,At home,Mobile Data
743,48,Male,Vietnam,28068,FALSE,FALSE,Labor/Worker,Rural,Instagram,175,5,7206,Life Hacks,16,1081,3,10,45,22,Evening,3,7,Habit,Tablet,Windows,2:00 PM,5,5,At home,Mobile Data
744,22,Female,India,27295,FALSE,TRUE,Students,Rural,Instagram,40,16,2485,Trends,24,5299,3,19,17,86,Afternoon,8,2,Habit,Smartphone,iOS,5:00 PM,10,0,At home,Wi-Fi
745,55,Female,Mexico,61160,TRUE,FALSE,Manager,Rural,Facebook,241,15,1855,Life Hacks,2,492,2,11,1,26,Afternoon,6,4,Habit,Computer,Android,5:00 PM,8,2,At school,Mobile Data
746,20,Male,Mexico,31390,FALSE,TRUE,Cashier,Rural,YouTube,291,17,3232,Pranks,20,4764,4,15,32,90,Evening,8,2,Boredom,Computer,iOS,2:00 PM,10,0,At work,Wi-Fi
747,40,Male,Japan,40131,FALSE,FALSE,Cashier,Urban,TikTok,38,16,2598,Entertainment,15,7202,3,10,8,9,Evening,6,4,Habit,Smartphone,iOS,2:00 PM,8,2,At home,Wi-Fi
748,54,Female,Japan,95969,TRUE,TRUE,Engineer,Urban,TikTok,204,13,7830,Pranks,18,8266,2,11,40,21,Night,8,2,Boredom,Smartphone,Android,9:00 PM,10,0,At work,Wi-Fi
749,54,Male,India,35038,FALSE,FALSE,Students,Rural,TikTok,265,11,8187,Pranks,1,3360,1,23,43,95,Morning,8,2,Procrastination,Smartphone,Windows,8:00 AM,10,0,At school,Mobile Data
750,27,Female,India,72327,TRUE,TRUE,Waiting staff,Rural,YouTube,290,17,3984,Pranks,26,8562,3,3,46,63,Morning,8,2,Boredom,Smartphone,Android,8:00 AM,10,0,At school,Mobile Data
751,27,Male,India,97064,TRUE,FALSE,Teacher,Rural,Facebook,96,17,6964,Entertainment,29,4682,6,3,24,6,Evening,6,4,Boredom,Smartphone,Windows,2:00 PM,8,2,At work,Wi-Fi
